POSCAR_0_1_11,-6.656959972,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_12,-6.656972593,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_13,-6.657193061,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_14,-6.657207756,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_15,-6.65732315,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_16,-6.657323338,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_17,-6.657390831,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_18,-6.657390861,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_19,-6.657430514,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_20,-6.657432448,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_21,-6.657451826,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_0,-6.726542094,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_1,-6.755753184,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_2,-6.756238002,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_3,-6.762906473,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_4,-6.764223277,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_5,-6.766005159,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_6,-6.76627314,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_7,-6.766995333,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_8,-6.767131407,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_9,-6.767410492,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_10,-6.767410521,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_11,-6.767572251,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_12,-6.767577759,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_13,-6.767636194,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_14,-6.767636669,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_15,-6.767664302,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_0,-6.623930503,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_1,-6.656288159,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_2,-6.656796606,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_3,-6.664363674,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_4,-6.664534138,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_5,-6.666494271,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_6,-6.666654376,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_7,-6.667431428,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_8,-6.667455606,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_9,-6.667865459,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_10,-6.667875424,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_11,-6.668054415,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_12,-6.668086118,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_13,-6.668143568,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_0,-6.585784182,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_1,-6.634726109,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_2,-6.63491145,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_3,-6.648531175,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_4,-6.648557209,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_5,-6.653491215,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_6,-6.653493276,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_7,-6.655691869,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_8,-6.655948209,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_9,-6.656798676,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_10,-6.656931449,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_11,-6.657342037,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_12,-6.657342065,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_13,-6.657642269,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_14,-6.657661414,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_15,-6.657845883,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_16,-6.657858909,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_17,-6.657954783,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_18,-6.65795799,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_19,-6.658025488,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_20,-6.65803059,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_21,-6.658080354,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_22,-6.658084854,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_23,-6.658125877,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_24,-6.658139771,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_25,-6.65817618,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_26,-6.658188081,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_27,-6.658214848,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_28,-6.65822379,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_29,-6.65822652,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_30,-6.658255,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_31,-6.658274293,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_32,-6.658301414,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_33,-6.658316854,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_34,-6.658349999,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_35,-6.658356499,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_36,-6.658377909,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_37,-6.658378632,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_38,-6.658395001,"(absolute path, masked for confidentiality reasons)"
