POSCAR_0_1_11,-6.656959972,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_12,-6.656972593,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_13,-6.657193061,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_14,-6.657207756,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_15,-6.65732315,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_16,-6.657323338,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_17,-6.657390831,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_18,-6.657390861,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_19,-6.657430514,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_20,-6.657432448,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_1_21,-6.657451826,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_0,-6.726542094,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_1,-6.755753184,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_2,-6.756238002,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_3,-6.762906473,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_4,-6.764223277,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_5,-6.766005159,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_6,-6.76627314,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_7,-6.766995333,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_8,-6.767131407,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_9,-6.767410492,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_10,-6.767410521,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_11,-6.767572251,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_12,-6.767577759,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_13,-6.767636194,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_14,-6.767636669,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_2_15,-6.767664302,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_0,-6.623930503,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_1,-6.656288159,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_2,-6.656796606,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_3,-6.664363674,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_4,-6.664534138,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_5,-6.666494271,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_6,-6.666654376,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_7,-6.667431428,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_8,-6.667455606,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_9,-6.667865459,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_10,-6.667875424,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_11,-6.668054415,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_12,-6.668086118,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_3_13,-6.668143568,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_0,-6.585784182,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_1,-6.634726109,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_2,-6.63491145,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_3,-6.648531175,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_4,-6.648557209,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_5,-6.653491215,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_6,-6.653493276,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_7,-6.655691869,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_8,-6.655948209,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_9,-6.656798676,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_10,-6.656931449,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_11,-6.657342037,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_12,-6.657342065,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_13,-6.657642269,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_14,-6.657661414,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_15,-6.657845883,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_16,-6.657858909,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_17,-6.657954783,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_18,-6.65795799,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_19,-6.658025488,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_20,-6.65803059,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_21,-6.658080354,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_22,-6.658084854,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_23,-6.658125877,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_24,-6.658139771,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_25,-6.65817618,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_26,-6.658188081,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_27,-6.658214848,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_28,-6.65822379,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_29,-6.65822652,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_30,-6.658255,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_31,-6.658274293,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_32,-6.658301414,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_33,-6.658316854,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_34,-6.658349999,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_35,-6.658356499,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_36,-6.658377909,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_37,-6.658378632,"(absolute path, masked for confidentiality reasons)"
POSCAR_0_4_38,-6.658395001,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_0,-6.666933533,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_1,-6.711432154,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_2,-6.711567184,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_3,-6.724448355,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_4,-6.7250975,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_5,-6.728077802,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_6,-6.728257939,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_7,-6.729133117,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_8,-6.729263771,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_9,-6.729747267,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_10,-6.729750953,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_11,-6.729993849,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_12,-6.730016995,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_13,-6.730120655,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_14,-6.730137959,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_15,-6.730188573,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_16,-6.730188608,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_0_17,-6.730222026,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_0,-6.543877758,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_1,-6.620700299,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_2,-6.627906289,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_3,-6.648834957,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_4,-6.650140947,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_5,-6.655298876,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_6,-6.655594108,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_7,-6.656895438,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_8,-6.657148785,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_9,-6.657782744,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_10,-6.657858967,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_11,-6.658252909,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_12,-6.6582835,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_13,-6.658525395,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_14,-6.658576056,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_15,-6.658735256,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_16,-6.658744844,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_17,-6.658827555,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_18,-6.658827557,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_19,-6.658876289,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_20,-6.658876363,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_21,-6.658907964,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_22,-6.658908344,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_1_23,-6.658923032,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_0,-6.642711467,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_1,-6.68516786,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_2,-6.685217531,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_3,-6.699578773,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_4,-6.699676095,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_5,-6.704959837,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_6,-6.705180604,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_7,-6.706342304,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_8,-6.706406909,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_9,-6.706860128,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_10,-6.70686982,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_11,-6.7070703,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_12,-6.7070782,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_13,-6.707171668,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_14,-6.707177546,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_15,-6.707232756,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_16,-6.707234847,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_17,-6.707277577,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_18,-6.707283181,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_19,-6.70731519,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_20,-6.707319989,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_21,-6.707320173,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_2_22,-6.707343072,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_0,-6.616788967,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_1,-6.669065371,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_2,-6.669239547,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_3,-6.681097577,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_4,-6.681700048,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_5,-6.685428539,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_6,-6.685780954,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_7,-6.686876369,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_8,-6.686965389,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_9,-6.687516099,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_10,-6.687616246,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_11,-6.688060087,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_12,-6.688153383,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_13,-6.688425201,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_14,-6.688472234,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_15,-6.688649668,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_16,-6.688676851,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_17,-6.688809804,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_18,-6.688814905,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_19,-6.688934781,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_20,-6.68895051,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_21,-6.689057875,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_22,-6.689085815,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_23,-6.689188201,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_24,-6.689248298,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_25,-6.689253291,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_26,-6.689349445,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_27,-6.68941872,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_28,-6.689424967,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_29,-6.689521492,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_30,-6.689545748,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_31,-6.689616401,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_32,-6.689623079,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_33,-6.689679755,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_34,-6.689681912,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_3_35,-6.689723353,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_0,-6.670775032,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_1,-6.709350448,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_2,-6.709391752,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_3,-6.717073596,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_4,-6.717342773,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_5,-6.719962636,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_6,-6.719965754,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_7,-6.720886985,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_8,-6.721003021,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_9,-6.721442579,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_10,-6.721510104,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_11,-6.721770967,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_12,-6.721800542,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_13,-6.721916745,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_14,-6.721930172,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_15,-6.721970459,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_16,-6.721972446,"(absolute path, masked for confidentiality reasons)"
POSCAR_1_4_17,-6.722001694,"(absolute path, masked for confidentiality reasons)"
